"","ROR_id","name","GRID_id"
"806","https://ror.org/000tetj79","52°North - Initiative for Geospatial Open Source Software","grid.431900.f"
"807","https://ror.org/057qrfa57","Atlantec Enterprise Solutions (Germany)","grid.431903.c"
"808","https://ror.org/015rere91","Atlas Biolabs (Germany)","grid.431916.8"
"809","https://ror.org/02hwey921","Biolitec (Germany)","grid.431917.9"
"810","https://ror.org/010e6tc72","Biolog Life Science Institute","grid.431919.7"
"811","https://ror.org/05ebj0z80","VOCK Maschinen- und Stahlbau (Germany)","grid.431920.d"
"812","https://ror.org/01zkjwb76","A.S.T. Group (Germany)","grid.431953.9"
"813","https://ror.org/00bkqxm79","Aldebaran Marine Research and Broadcast","grid.431966.f"
"814","https://ror.org/03j4qkf39","Attocube Systems (Germany)","grid.431971.9"
"815","https://ror.org/04ph1ah53","ARES Energiesysteme (Germany)","grid.432010.4"
"816","https://ror.org/0217vz783","Autoflug (Germany)","grid.432035.3"
"817","https://ror.org/00mynyp54","Allgemeiner Deutscher Automobil Club","grid.432059.9"
"818","https://ror.org/00jh09798","Acos Group (Germany)","grid.432088.5"
"819","https://ror.org/03wde7j36","Averbis (Germany)","grid.432091.d"
"820","https://ror.org/031x2yz16","Arri (Germany)","grid.432114.1"
"821","https://ror.org/03ve6sf73","BioSystem (Germany)","grid.432134.3"
"822","https://ror.org/059q7ds12","Alpha Therm (Germany)","grid.432136.1"
"823","https://ror.org/03ba7k022","Anstalt für Verbrennungskraftmaschinen List","grid.432148.8"
"824","https://ror.org/033nt4y02","Advance Concepts for Interactive Technology (Germany)","grid.432155.4"
"825","https://ror.org/01x4yq975","Awite Bioenergie (Germany)","grid.432156.7"
"826","https://ror.org/015g9cc75","BIOTECmarin (Germany)","grid.432160.2"
"827","https://ror.org/05jmy3s26","Artes Biotechnology (Germany)","grid.432181.d"
"828","https://ror.org/007422545","Active Space Technologies (Germany)","grid.432214.2"
"829","https://ror.org/04hypbt36","BISDN (Germany)","grid.432220.5"
"830","https://ror.org/018wm0v91","Arvato Systems (Germany)","grid.432231.5"
"831","https://ror.org/0032ykz68","Ascora (Germany)","grid.432245.6"
"832","https://ror.org/0533m8w24","Advanced Simulation & Design (Germany)","grid.432246.5"
"833","https://ror.org/026a1h106","Verband kommunaler Unternehmen","grid.432269.8"
"834","https://ror.org/05xktrc94","Amcor (Germany)","grid.432299.7"
"835","https://ror.org/01n54ed02","Adidas (Germany)","grid.432321.5"
"836","https://ror.org/01kratx56","Statistisches Bundesamt","grid.432326.2"
"837","https://ror.org/05c2mz691","BMT Group (Germany)","grid.432330.5"
"838","https://ror.org/00wk3qr85","PerkinElmer (Germany)","grid.432358.b"
"839","https://ror.org/00pp1p071","Banss (Germany)","grid.432384.a"
"840","https://ror.org/04rk35v57","Colt International (Germany)","grid.432397.8"
"841","https://ror.org/05xr55z04","Angewandte Micro Messtechnik (Germany)","grid.432428.b"
"842","https://ror.org/01xjsv217","Bauhaus Luftfahrt","grid.432433.1"
"843","https://ror.org/05bmabg32","Advanced Optics Solutions (Germany)","grid.432435.7"
"844","https://ror.org/059wtn003","Bavarian Center for Applied Energy Research","grid.432437.5"
"845","https://ror.org/01zg9ry50","Bavarian Nordic (Germany)","grid.432439.b"
"846","https://ror.org/04hf34n81","AmpTec (Germany)","grid.432467.0"
"847","https://ror.org/031h71w90","Bavarian State Library","grid.432478.e"
"848","https://ror.org/050rfr085","Bayerisches Landesamt für Denkmalpflege","grid.432479.f"
"849","https://ror.org/0423jk940","The Bavarian Ministry of the Interior, for Building and Transport","grid.432483.a"
"850","https://ror.org/02n53wv45","Bayerisches Staatsministerium für Umwelt und Verbraucherschutz","grid.432485.c"
"851","https://ror.org/047ctny49","Bayern Innovativ (Germany)","grid.432489.0"
"852","https://ror.org/05ye48k35","Brainlab (Germany)","grid.432501.1"
"853","https://ror.org/03fkfdh53","AED-SICAD (Germany)","grid.432504.4"
"854","https://ror.org/01m08j794","Lürssen (Germany)","grid.432519.8"
"855","https://ror.org/040mhcr37","Roland Mills United (Germany)","grid.432528.a"
"856","https://ror.org/025008g77","Bremerhaven Dock (Germany)","grid.432531.2"
"857","https://ror.org/029nzwd26","Brenk Systemplanung (Germany)","grid.432533.0"
"858","https://ror.org/031npzc88","Mahle (Germany)","grid.432585.d"
"859","https://ror.org/04aqg9s78","Beiersdorf (Germany)","grid.432589.1"
"860","https://ror.org/02fdw0g32","Affimed Therapeutics (Germany)","grid.432627.6"
"861","https://ror.org/0073qme72","Antec (Germany)","grid.432633.3"
"862","https://ror.org/00vpnca96","AFS Entwicklungs und Vertriebs (Germany)","grid.432650.6"
"863","https://ror.org/02zc4jh04","AFT Automation (Germany)","grid.432651.7"
"864","https://ror.org/05y87jv84","Berkenhoff (Germany)","grid.432717.4"
"865","https://ror.org/05ey8y327","Berliner Energieagentur (Germany)","grid.432725.5"
"866","https://ror.org/0043ncq27","Berliner Institut für Sozialforschung","grid.432726.6"
"867","https://ror.org/01cjny980","Berlitz (Germany)","grid.432731.0"
"868","https://ror.org/01dxs6p42","European Migration Centre","grid.432740.6"
"869","https://ror.org/05ejpyv46","Applied Materials (Germany)","grid.432741.7"
"870","https://ror.org/05qzdw571","Agentscape (Germany)","grid.432750.7"
"871","https://ror.org/019htj352","Dürr (Germany)","grid.432755.2"
"872","https://ror.org/00jjh2b95","BST Bio Sensor Technology (Germany)","grid.432756.1"
"873","https://ror.org/05kw43n08","Berufsfortbildungswerk","grid.432761.5"
"874","https://ror.org/0454e9996","Institut für Arbeitsschutz der Deutschen Gesetzlichen Unfallversicherung","grid.432763.7"
"875","https://ror.org/01gqg0b82","Ecobat Technologies (Germany)","grid.432765.1"
"876","https://ror.org/001mf2769","Berlin Schalltechnisches Büro","grid.432766.2"
"877","https://ror.org/02eqjce94","Betonsteinwerk Heide (Germany)","grid.432806.b"
"878","https://ror.org/04h7d2806","Betrieb für InformationsTechnologie","grid.432812.e"
"879","https://ror.org/0137xgw27","Bridgepoint (Germany)","grid.432820.f"
"880","https://ror.org/05pdz8949","BFI Betriebstechnik (Germany)","grid.432830.e"
"881","https://ror.org/010g4yg11","Aqon Water Solutions (Germany)","grid.432833.d"
"882","https://ror.org/05pvjgr61","Biker Fashion Arena Hamburg","grid.432834.a"
"883","https://ror.org/047jmhw86","Aqua Consult Ingenieur (Germany)","grid.432836.8"
"884","https://ror.org/042seb440","Berufsförderungszentrum Essen","grid.432838.6"
"885","https://ror.org/02axw6z74","Biaffin (Germany)","grid.432848.1"
"886","https://ror.org/01y7a2b37","Biametrics (Germany)","grid.432849.0"
"887","https://ror.org/03v7mmm26","Federal Office for Information Security","grid.432850.8"
"888","https://ror.org/01k6z4z19","Bremen Institute for Applied Beam Technology","grid.432852.a"
"889","https://ror.org/0420tmj11","Federal Institute for Vocational Education and Training","grid.432854.c"
"890","https://ror.org/01aa1sn70","Federal Institute for Occupational Safety and Health","grid.432860.b"
"891","https://ror.org/055jqqn57","Bundesdruckerei (Germany)","grid.432868.3"
"892","https://ror.org/05tbrqg27","Agrobiogen (Germany)","grid.432873.9"
"893","https://ror.org/0396vya75","Bilfinger (Germany)","grid.432877.d"
"894","https://ror.org/03g7eh380","Federal Ministry of Defence","grid.432879.3"
"895","https://ror.org/05vp4ka74","Federal Ministry of Health","grid.432880.5"
"896","https://ror.org/046yjek33","Aicas (Germany)","grid.432890.4"
"897","https://ror.org/01e0wse52","Bundesverband der deutschen Fischindustrie und des Fischgroßhandels","grid.432896.2"
"898","https://ror.org/01n04jf21","EagleBurgmann (Germany)","grid.432928.6"
"899","https://ror.org/00ktc0f44","Air Products (Germany)","grid.432939.6"
"900","https://ror.org/01qfx0j16","Center for Technology & Innovation Management","grid.432959.0"
"901","https://ror.org/00fgt9h27","Carl Cloos Schweißtechnik (Germany)","grid.432964.e"
"902","https://ror.org/01ygyzs83","Leibniz Centre for Agricultural Landscape Research","grid.433014.1"
"903","https://ror.org/00d9ep044","Cadence Design Systems (Germany)","grid.433033.4"
"904","https://ror.org/01de6vt88","Chemetall (Germany)","grid.433078.b"
"905","https://ror.org/00bd6zx59","Chemisches und Veterinäruntersuchungsamt Münsterland-Emscher-Lippe","grid.433086.a"
"906","https://ror.org/0035qnb68","Compart (Germany)","grid.433097.a"
"907","https://ror.org/01skhtc50","Hummingbird Diagnostics (Germany)","grid.433113.7"
"908","https://ror.org/0055z4983","Christmann Informationstechnik + Medien (Germany)","grid.433189.4"
"909","https://ror.org/00kjw0r97","CirComp (Germany)","grid.433285.b"
"910","https://ror.org/01gqmxc42","German Union of Salaried Employees","grid.433288.6"
"911","https://ror.org/03c0cr114","Center of Maritime Technologies","grid.433365.4"
"912","https://ror.org/0084vrs13","Clariant (Germany)","grid.433370.0"
"913","https://ror.org/00e5y8987","CentMa (Germany)","grid.433392.c"
"914","https://ror.org/01ghqfw43","Coriant (Germany)","grid.433411.0"
"915","https://ror.org/00aaf6750","Cleopa (Germany)","grid.433418.9"
"916","https://ror.org/02qswaj55","CeramOptec (Germany)","grid.433562.5"
"917","https://ror.org/02b3ny291","Dekra (Germany)","grid.433570.6"
"918","https://ror.org/00ebjwr02","New Hampshire Ball Bearings (Germany)","grid.433594.c"
"919","https://ror.org/05bzyzw86","Cimosa","grid.433599.1"
"920","https://ror.org/02epzsg75","Domologic (Germany)","grid.433618.b"
"921","https://ror.org/05xtrfa17","Denso (Germany)","grid.433642.4"
"922","https://ror.org/00dq07t65","Institut für Forschung und Transfer","grid.433654.3"
"923","https://ror.org/031s7jq69","Leonardo Büro Sachsen Anhalt","grid.433678.d"
"924","https://ror.org/02y2yt761","Container Speditions und Transportgesellschaft (Germany)","grid.433691.a"
"925","https://ror.org/0525npv05","Dr Matzat & Co (Germany)","grid.433694.f"
"926","https://ror.org/01yvyth17","Biomer (Germany)","grid.433703.0"
"927","https://ror.org/05c2nqw49","Deutsche Energy Agency (Germany)","grid.433714.6"
"928","https://ror.org/01n3jdx02","Dr. Hönle (Germany)","grid.433716.4"
"929","https://ror.org/0229g2g56","MVV Energie (Germany)","grid.433724.5"
"930","https://ror.org/05kqy9x67","Engage (Germany)","grid.433726.7"
"931","https://ror.org/001jxpk05","Deutsche Gesellschaft für Galvano- und Oberflächentechnik","grid.433730.0"
"932","https://ror.org/05m92bb05","Deutsche Gesellschaft für Materialkunde","grid.433734.4"
"933","https://ror.org/0415p9s42","Dräger (Germany)","grid.433735.5"
"934","https://ror.org/02q6x7761","Dresden Elektronik Ingenieurtechnik (Germany)","grid.433739.9"
"935","https://ror.org/02y3dtg29","German Red Cross","grid.433743.4"
"936","https://ror.org/01611ny13","EuroPhoton (Germany)","grid.433744.3"
"937","https://ror.org/005ma5a25","DB Engineering & Consulting (Germany)","grid.433749.e"
"938","https://ror.org/04hayh169","DSI Informationstechnik (Germany)","grid.433754.2"
"939","https://ror.org/02s5qve69","Rogers (Germany)","grid.433756.0"
"940","https://ror.org/03zd0v772","Cv Cryptovision (Germany)","grid.433778.c"
"941","https://ror.org/00h1x4t21","Weierstrass Institute for Applied Analysis and Stochastics","grid.433806.a"
"942","https://ror.org/01mw2b749","Dassault Systèmes (Germany)","grid.433852.b"
"943","https://ror.org/01x29t295","Vivantes Klinikum","grid.433867.d"
"944","https://ror.org/04nmnc538","FEIG Electronic (Germany)","grid.433888.c"
"945","https://ror.org/03r41zp91","DAS Environmental Expert (Germany)","grid.433889.d"
"946","https://ror.org/02m0s8558","Ennovatis (Germany)","grid.433891.4"
"947","https://ror.org/03w2zhm87","DuPont (Germany)","grid.433905.8"
"948","https://ror.org/018jzsh55","Fernwärme-Verbund Saar (Germany)","grid.433926.9"
"949","https://ror.org/048zew673","Centrotherm Photovoltaics (Germany)","grid.433970.a"
"950","https://ror.org/033gqy043","Fiedler Optoelektronik (Germany)","grid.434004.7"
"951","https://ror.org/038729s57","ERS Steuerungstechnik (Germany)","grid.434019.b"
"952","https://ror.org/00yzwtk60","Dienstleistungszentrum Ländlicher Raum","grid.434022.3"
"953","https://ror.org/055ag5z32","DIERS International (Germany)","grid.434025.4"
"954","https://ror.org/041gnf006","E-nema (Germany)","grid.434027.6"
"955","https://ror.org/01ne9en42","Deutsches Institut für Feuerfest und Keramik","grid.434046.1"
"956","https://ror.org/0053v9m13","PXBioVisioN (Germany)","grid.434049.e"
"957","https://ror.org/01p35xr84","Fabes Forschungs (Germany)","grid.434075.1"
"958","https://ror.org/04tqgg260","FH Aachen","grid.434081.a"
"959","https://ror.org/00edvg943","Fachhochschule Bielefeld","grid.434083.8"
"960","https://ror.org/00q644y50","Reutlingen University","grid.434088.3"
"961","https://ror.org/05wpve720","AdCapital (Germany)","grid.434089.2"
"962","https://ror.org/014nnvj65","TH Köln - University of Applied Sciences","grid.434092.8"
"963","https://ror.org/059vymd37","Hochschule Osnabrück","grid.434095.f"
"964","https://ror.org/02e3hdx05","Trier University of Applied Sciences","grid.434099.3"
"965","https://ror.org/05e5kd476","Hochschule Ulm","grid.434100.2"
"966","https://ror.org/02xhmts30","Aerotek (Germany)","grid.434102.0"
"967","https://ror.org/0387prb75","FIZ Karlsruhe – Leibniz Institute for Information Infrastructure","grid.434104.6"
"968","https://ror.org/045ced850","DILAS (Germany)","grid.434105.7"
"969","https://ror.org/01zn1kc16","Fachverband Elektronik Design","grid.434106.4"
"970","https://ror.org/048a46z74","Facit Research (Germany)","grid.434111.2"
"971","https://ror.org/02nyatx59","Celanese (Germany)","grid.434116.5"
"972","https://ror.org/05vgm9d49","FKuR Kunststoff (Germany)","grid.434120.0"
"973","https://ror.org/03dtjkc02","Erothitan (Germany)","grid.434148.e"
"974","https://ror.org/00fjjzm86","Flucon Fluid Control (Germany)","grid.434159.e"
"975","https://ror.org/054x53k79","Fluid Operations (Germany)","grid.434167.3"
"976","https://ror.org/059fvx214","Mössner (Germany)","grid.434180.a"
"977","https://ror.org/016hwk083","Disy (Germany)","grid.434198.3"
"978","https://ror.org/048rjxx46","Escrypt (Germany)","grid.434228.b"
"979","https://ror.org/03yk73538","Doduco (Germany)","grid.434231.3"
"980","https://ror.org/015dvz544","European Safety Management Group","grid.434237.5"
"981","https://ror.org/024xejm70","European School of Management and Technology","grid.434239.b"
"982","https://ror.org/02vm4nz81","ECT Oekotoxikologie (Germany)","grid.434293.b"
"983","https://ror.org/02qfp2e06","Edacentrum","grid.434295.d"
"984","https://ror.org/01m418p31","Schmolz Bickenbach (Germany)","grid.434303.3"
"985","https://ror.org/04ccq0223","Future Carbon (Germany)","grid.434316.7"
"986","https://ror.org/03mfabb88","FormTech (Germany)","grid.434339.a"
"987","https://ror.org/05jqsyj76","German Games Industry Association","grid.434341.5"
"988","https://ror.org/04kbxxk13","Research Centre for Applied System Safety and Industrial Medicine","grid.434343.7"
"989","https://ror.org/05xpqbj32","Forschungsinstitut für Mineralische und Metallische Werkstoffe Edelsteine/Edemetalle","grid.434349.d"
"990","https://ror.org/014743444","Forschungsinstitut für Wärmeschutz München","grid.434351.4"
"991","https://ror.org/042zjqf83","Hohenstein Institute","grid.434352.7"
"992","https://ror.org/015x9tq79","Forschungsinstitut Technologie und Behinderung","grid.434354.1"
"993","https://ror.org/03jg2ja29","Forschungszentrum für Kältetechnik und Wärmepumpen","grid.434359.c"
"994","https://ror.org/01pv48e96","Research Centre of Medical Technology and Biotechnology","grid.434360.6"
"995","https://ror.org/0039w6753","Etas (Germany)","grid.434361.7"
"996","https://ror.org/00h4bkt10","GALAB Laboratories (Germany)","grid.434370.7"
"997","https://ror.org/00yr71497","Institut für regionale Studien in Europa","grid.434376.1"
"998","https://ror.org/04d3zk673","Faust & Backhaus Environmental Consulting","grid.434393.a"
"999","https://ror.org/004bhtn60","Eftas Remote Sensing Technology Transfer (Germany)","grid.434400.7"
"1000","https://ror.org/04638h934","FCT Systeme (Germany)","grid.434412.4"
"1001","https://ror.org/05fea9w83","Gas- und Wärme-Institut Essen","grid.434418.e"
"1002","https://ror.org/0585fsj26","Gauss Centre for Supercomputing","grid.434429.c"
"1003","https://ror.org/03c8hnh70","German Breast group","grid.434440.3"
"1004","https://ror.org/04kcn2w48","Eisenmann (Germany)","grid.434441.2"
"1005","https://ror.org/00matwt90","Giraf PM (Germany)","grid.434462.3"
"1006","https://ror.org/05gv0a532","Fraport (Germany)","grid.434465.4"
"1007","https://ror.org/01nh64743","Fraunhofer Institute for Industrial Engineering","grid.434477.7"
"1008","https://ror.org/02kfzvh91","Fraunhofer Institute for Solar Energy Systems","grid.434479.9"
"1009","https://ror.org/00gt16g40","Fraunhofer Institute for Structural Durability and System Reliability","grid.434481.e"
"1010","https://ror.org/04fbd2g40","BioNTech (Germany)","grid.434484.b"
"1011","https://ror.org/028ccnc13","Geltz Umwelt-Technologie (Germany)","grid.434510.7"
"1012","https://ror.org/0108xkp59","Gesellschaft für Mikroelektronikanwendung Chemnitz (Germany)","grid.434518.f"
"1013","https://ror.org/00ja9zg03","Gematik Gesellschaft für Telematikanwendungen der Gesundheitskarte","grid.434520.4"
"1014","https://ror.org/042fpk261","Freudenberg (Germany)","grid.434536.3"
"1015","https://ror.org/015w14j53","Gneuss (Germany)","grid.434540.2"
"1016","https://ror.org/047cnmy82","3M (Germany)","grid.434574.5"
"1017","https://ror.org/02tarpq30","General Electric (Germany)","grid.434575.4"
"1018","https://ror.org/02wena850","Research Institute for Telecommunication Cooperation","grid.434576.7"
"1019","https://ror.org/0295epx19","Fuchs (Germany)","grid.434582.c"
"1020","https://ror.org/000tz2r96","European Distributed Energy Resources Laboratories","grid.434590.f"
"1021","https://ror.org/05b3fmb74","Elmos Semiconductor (Germany)","grid.434619.d"
"1022","https://ror.org/02ay1zt80","European Institute for Participatory Media","grid.434653.3"
"1023","https://ror.org/02rbfgr17","European Media Laboratory (Germany)","grid.434670.2"
"1024","https://ror.org/04wfr2810","European Molecular Biology Organization","grid.434675.7"
"1025","https://ror.org/02qeyb550","GeneXplain (Germany)","grid.434682.f"
"1026","https://ror.org/00a83sz87","Grassroots Arts and Research (Germany)","grid.434684.9"
"1027","https://ror.org/050pmr719","European Patent Organisation","grid.434694.8"
"1028","https://ror.org/04mvbrf96","Emissions Reduzierungs Concepte (Germany)","grid.434701.5"
"1029","https://ror.org/03x0c7470","European Research Services","grid.434711.4"
"1030","https://ror.org/003fyf471","European Group for Integrated Social Research","grid.434712.7"
"1031","https://ror.org/01wp2jz98","European X-Ray Free-Electron Laser","grid.434729.f"
"1032","https://ror.org/04e6s6j73","Genotype (Germany)","grid.434730.7"
"1033","https://ror.org/035dzyj47","Emschergenossenschaft","grid.434733.4"
"1034","https://ror.org/03vrea996","Source BioScience (Germany)","grid.434775.6"
"1035","https://ror.org/02tkbtm16","Grimm Aerosol Technik (Germany)","grid.434790.d"
"1036","https://ror.org/02718ec78","KraussMaffei (Germany)","grid.434801.a"
"1037","https://ror.org/020z9nv72","Maritime Wirtschafts- und Schiffbauforschung (Germany)","grid.434815.f"
"1038","https://ror.org/000jewp25","GEOMAR Technologie (Germany)","grid.434816.c"
"1039","https://ror.org/02ratyz17","Herzog + Partner (Germany)","grid.434818.2"
"1040","https://ror.org/04ez98579","GründerRegio M","grid.434820.9"
"1041","https://ror.org/03b2j7609","Geomer (Germany)","grid.434821.8"
"1042","https://ror.org/0262b0b41","GeoMobile (Germany)","grid.434822.b"
"1043","https://ror.org/021k10z87","Peace Research Institute Frankfurt","grid.434826.f"
"1044","https://ror.org/02tjxv890","Hessen Mobil – Straßen- und Verkehrsmanagement","grid.434829.0"
"1045","https://ror.org/04qw0nt96","Immatics Biotechnologies (Germany)","grid.434836.e"
"1046","https://ror.org/0445d9h15","Institut für Mikroelektronik- und Mechatronik-Systeme","grid.434842.d"
"1047","https://ror.org/05wge1d25","GS1 Germany","grid.434861.c"
"1048","https://ror.org/00q87b836","Impact Innovations (Germany)","grid.434867.a"
"1049","https://ror.org/05mb9ke45","GTC Kappelmeyer (Germany)","grid.434892.0"
"1050","https://ror.org/00vj44q65","GEPRO (Germany)","grid.434911.a"
"1051","https://ror.org/01trbq046","German Research School for Simulation Sciences","grid.434915.e"
"1052","https://ror.org/01cncfq91","Gerstel (Germany)","grid.434919.2"
"1053","https://ror.org/054hsde96","Gesellschaft für Technologieförderung Itzehoe","grid.434922.a"
"1054","https://ror.org/023csce19","Measurement Specialties (Germany)","grid.434931.8"
"1055","https://ror.org/022r03w28","Stuttgart Media University","grid.434945.b"
"1056","https://ror.org/05bvps080","Institut Wohnen und Umwelt","grid.434946.8"
"1057","https://ror.org/05q5pk319","Dresden University of Applied Sciences","grid.434947.9"
"1058","https://ror.org/012k1v959","Munich University of Applied Sciences","grid.434949.7"
"1059","https://ror.org/039gdg280","Stuttgart University of Applied Sciences","grid.434950.f"
"1060","https://ror.org/01c0m1t63","Karlsruhe University of Applied Sciences","grid.434954.b"
"1061","https://ror.org/04eka8j06","Ostwestfalen-Lippe University of Applied Sciences and Arts","grid.434955.a"
"1062","https://ror.org/04b9vrm74","Regensburg University of Applied Sciences","grid.434958.7"
"1063","https://ror.org/03xq46679","Hochtief (Germany)","grid.434959.6"
"1064","https://ror.org/025jq6667","Gesellschaft für Bioanalytik Münster","grid.434966.a"
"1065","https://ror.org/00cd95c65","Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen","grid.434972.f"
"1066","https://ror.org/04fwrmd76","Gesellschaft zur Förderung angewandter Informatik","grid.434975.8"
"1067","https://ror.org/02s88ax77","Institute for Ecological Economy Research","grid.434993.0"
"1068","https://ror.org/03tc4hb20","Hessen Agentur (Germany)","grid.435012.1"
"1069","https://ror.org/03459qp74","TRUMPF (Germany)","grid.435016.5"
"1070","https://ror.org/01nn2x953","Industrial Association Yarns Fabric Technical Textiles Industry","grid.435026.6"
"1071","https://ror.org/02afhdg85","Indutherm Erwärmungsanlagen (Germany)","grid.435031.0"
"1072","https://ror.org/00681ts17","German Institute for Global and Area Studies","grid.435041.7"
"1073","https://ror.org/037ydha73","Hamburg Institute of International Economics","grid.435054.3"
"1074","https://ror.org/04e472991","HQ-Dielectrics (Germany)","grid.435057.0"
"1075","https://ror.org/05shefr17","Handwerkskammer Trier","grid.435070.5"
"1076","https://ror.org/005b83279","InfoConsult (Germany)","grid.435085.f"
"1077","https://ror.org/012ctg788","HULVERSHORN Eisengiesserei (Germany)","grid.435094.f"
"1078","https://ror.org/00y0h2589","Hansa Industrie Mixer (Germany)","grid.435095.e"
"1079","https://ror.org/01vg8sr12","Institute for Applied Systems Technology Bremen","grid.435104.7"
"1080","https://ror.org/04fjz0k13","Sicherheit, Informatik und Zentrale Services","grid.435105.6"
"1081","https://ror.org/02hnr5x72","Harman (Germany)","grid.435116.4"
"1082","https://ror.org/04kwq4x05","Harmonic Drive (Germany)","grid.435123.2"
"1083","https://ror.org/018qbmv38","Aurubis (Germany)","grid.435154.2"
"1084","https://ror.org/01rhrdz17","InfraTec (Germany)","grid.435156.0"
"1085","https://ror.org/00j4h9q86","Ingenieurgesellschaft Auto und Verkehr (Germany)","grid.435199.3"
"1086","https://ror.org/015m28b66","Ingenieurgesellschaft für Technische Software (Germany)","grid.435200.0"
"1087","https://ror.org/03p4y9t51","Probiodrug (Germany)","grid.435222.0"
"1088","https://ror.org/00fpvt160","Inhouse Engineering (Germany)","grid.435226.4"
"1089","https://ror.org/02tbr6331","Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute","grid.435231.2"
"1090","https://ror.org/0424v9690","Heliatek (Germany)","grid.435234.7"
"1091","https://ror.org/059m1rc96","Institut für Prüftechnik Gerätebau (Germany)","grid.435239.a"
"1092","https://ror.org/02jxaxt71","Hyperstone (Germany)","grid.435245.1"
"1093","https://ror.org/045ybeh27","Inmatec Technologies (Germany)","grid.435247.3"
"1094","https://ror.org/01s2j5a22","Hyundai Motors (Germany)","grid.435258.d"
"1095","https://ror.org/05gmpv778","Innolume (Germany)","grid.435270.7"
"1096","https://ror.org/02337dt86","Helmut Christmann (Germany)","grid.435277.0"
"1097","https://ror.org/01nfdb672","IBK (Germany)","grid.435331.3"
"1098","https://ror.org/03gkf9664","IBK-Innovation (Germany)","grid.435334.6"
"1099","https://ror.org/05r9zy719","Innowep (Germany)","grid.435342.7"
"1100","https://ror.org/02na67p17","IBZ - Salzchemie (Germany)","grid.435358.c"
"1101","https://ror.org/056v1v664","Insilico Biotechnology (Germany)","grid.435376.0"
"1102","https://ror.org/05fwffr47","inuTech (Germany)","grid.435471.0"
"1103","https://ror.org/05f28cg89","Ionic Liquids Technologies (Germany)","grid.435500.7"
"1104","https://ror.org/013wyvt46","Institute for Applied Economic Research","grid.435512.4"
"1105","https://ror.org/04a46sy91","Institut für Automation und Kommunikation","grid.435514.2"
"1106","https://ror.org/00ee3x048","IFU (Germany)","grid.435516.0"
"1107","https://ror.org/05jye0b93","Institut für Europäische Politik","grid.435521.4"
"1108","https://ror.org/02khpps76","Institut für Gebirgsmechanik (Germany)","grid.435523.6"
"1109","https://ror.org/00dgkkx07","Institut für Getreideverarbeitung (Germany)","grid.435531.5"
"1110","https://ror.org/013e7et93","Leipziger Institut für Energie","grid.435532.6"
"1111","https://ror.org/03w8k6t95","Institut fuer Integrierte Produktion Hannover (Germany)","grid.435537.3"
"1112","https://ror.org/0163xqp73","Leibniz Institute of Environmental Medicine","grid.435557.5"
"1113","https://ror.org/04r3h5j56","Jowat (Germany)","grid.435558.a"
"1114","https://ror.org/0008zj958","JPT Peptide Technologies (Germany)","grid.435562.3"
"1115","https://ror.org/056n4cb97","Jürging (Germany)","grid.435564.5"
"1116","https://ror.org/03hcjbn12","interactive instruments (Germany)","grid.435572.2"
"1117","https://ror.org/01xvfw287","Leuco Ledermann (Germany)","grid.435580.f"
"1118","https://ror.org/04zssq864","K&S Projektmanagement (Germany)","grid.435586.9"
"1119","https://ror.org/03nrtgs61","KME (Germany)","grid.435593.d"
"1120","https://ror.org/04d62a771","Leibniz Institute for Agricultural Engineering and Bioeconomy","grid.435606.2"
"1121","https://ror.org/01j73pp16","Leonardo Film (Germany)","grid.435638.f"
"1122","https://ror.org/02zk9yr48","Leotech Rapid Prototyping und Werkzeugbau (Germany)","grid.435642.2"
"1123","https://ror.org/02c7f4b44","Lesswire (Germany)","grid.435653.2"
"1124","https://ror.org/031khrq71","MARS Laser (Germany)","grid.435678.b"
"1125","https://ror.org/0408a5x16","Bühler (Germany)","grid.435681.d"
"1126","https://ror.org/03fadn241","Martechnic (Germany)","grid.435686.a"
"1127","https://ror.org/017e5zc16","Industrielle Steuerungstechnik (Germany)","grid.435699.4"
"1128","https://ror.org/05h6av881","Life & Brain (Germany)","grid.435715.1"
"1129","https://ror.org/058f8dm33","LifeGlimmer (Germany)","grid.435730.6"
"1130","https://ror.org/0050kdp78","Materials Science International Services (Germany)","grid.435760.3"
"1131","https://ror.org/01md11a61","Kleinewefers Kunststoffanlagen (Germany)","grid.435792.e"
"1132","https://ror.org/03gr38452","Metallurgische Verfahrenstechnik (Germany)","grid.435793.f"
"1133","https://ror.org/0190rg629","Knauf (Germany)","grid.435795.9"
"1134","https://ror.org/010c9nr19","Knorr-Bremse (Germany)","grid.435796.a"
"1135","https://ror.org/0378pjg29","Kombiverkehr (Germany)","grid.435809.3"
"1136","https://ror.org/056g65q42","Berlin Centre of Competence for Water","grid.435815.e"
"1137","https://ror.org/03f8sb410","Maus (Germany)","grid.435816.d"
"1138","https://ror.org/0079jjr10","Max Planck Institute for Physics","grid.435824.c"
"1139","https://ror.org/02j6gm739","Max Planck Institute for Solar System Research","grid.435826.e"
"1140","https://ror.org/02ys6ht81","Livos (Germany)","grid.435836.f"
"1141","https://ror.org/01eppzd87","LKSoftWare (Germany)","grid.435838.1"
"1142","https://ror.org/04ss7ct16","LLA Instruments (Germany)","grid.435839.0"
"1143","https://ror.org/02knxrg60","German Marine Research Consortium","grid.435843.d"
